FrameId,Id,X,Y,Width,Height,Confidence,Class,Visibility
548,5,1183.12,212.55,155.94000000000005,309.04,1,1,1.0
549,1,522.82,299.37,179.89999999999998,264.98,1,1,1.0
549,2,640.06,490.14,140.3800000000001,134.63,1,1,1.0
549,3,299.02,336.53,235.19000000000005,361.49,1,1,1.0
549,5,1184.68,212.55,155.93999999999983,309.04,1,1,1.0
550,1,521.54,299.09,179.9000000000001,264.9800000000001,1,1,1.0
550,2,640.63,490.27,140.38,134.64,1,1,1.0
550,3,300.43,337.24,235.2,361.49,1,1,1.0
550,5,1186.23,212.55,155.95000000000005,309.04,1,1,1.0
551,1,520.27,298.8,179.89999999999998,264.97999999999996,1,1,1.0
551,2,641.21,490.41,140.37,134.62999999999994,1,1,1.0
551,3,300.08,335.96,235.2,361.49000000000007,1,1,1.0
551,5,1187.08,211.85,155.95000000000005,309.03,1,1,1.0
552,1,518.99,298.52,179.89999999999998,264.98,1,1,1.0
552,2,641.78,490.54,140.38,134.63999999999993,1,1,1.0
552,3,299.73,334.69,235.18999999999994,361.47999999999996,1,1,1.0
552,5,1187.94,211.14,155.94000000000005,309.03,1,1,1.0
553,1,517.72,298.23,179.89999999999998,264.98,1,1,1.0
553,2,642.36,490.68,140.37,134.62999999999994,1,1,1.0
553,3,299.37,333.41,235.20000000000005,361.48999999999995,1,1,1.0
553,5,1188.79,210.43,155.94000000000005,309.04,1,1,1.0
554,1,516.44,297.95,179.89999999999998,264.97999999999996,1,1,1.0
554,2,642.93,490.81,140.38,134.64000000000004,1,1,1.0
554,3,299.02,332.13,235.19000000000005,361.49,1,1,1.0
554,5,1189.64,209.72,155.93999999999983,309.03999999999996,1,1,1.0
555,1,515.17,297.67,179.9000000000001,264.97999999999996,1,1,1.0
555,2,643.5,490.95,140.38,134.63000000000005,1,1,1.0
555,3,298.66,330.86,235.2,361.49,1,1,1.0
555,5,1190.49,209.01,155.94000000000005,309.03999999999996,1,1,1.0
556,1,513.89,297.38,179.89999999999998,264.98,1,1,1.0
556,2,644.08,491.08,140.37,134.64000000000004,1,1,1.0
556,3,298.31,329.58,235.19,361.49000000000007,1,1,1.0
556,5,1191.34,208.3,155.94000000000005,309.04,1,1,1.0
557,1,512.61,297.1,179.89999999999998,264.98,1,1,1.0
557,2,644.65,491.22,140.38,134.63,1,1,1.0
557,3,297.95,328.31,235.2,361.48999999999995,1,1,1.0
557,5,1192.19,207.59,155.94000000000005,309.03999999999996,1,1,1.0
558,1,511.34,296.82,179.90000000000003,264.97999999999996,1,1,1.0
558,2,645.22,491.35,140.38,134.64,1,1,1.0
558,3,297.6,327.03,235.18999999999994,361.49,1,1,1.0
558,5,1193.04,206.89,155.94000000000005,309.03,1,1,1.0
559,1,510.06,296.53,179.90000000000003,264.98,1,1,1.0
559,2,645.8,491.49,140.37,134.63,1,1,1.0
559,3,297.25,325.76,235.19000000000005,361.48,1,1,1.0
559,5,1193.89,206.18,155.93999999999983,309.03000000000003,1,1,1.0
560,1,508.79,296.25,179.90000000000003,264.98,1,1,1.0
560,2,646.37,491.62,140.38,134.64,1,1,1.0
560,3,296.89,324.48,235.20000000000005,361.49,1,1,1.0
560,5,1194.74,205.47,155.94000000000005,309.03,1,1,1.0
561,1,507.51,295.97,179.89999999999998,264.98,1,1,1.0
561,2,646.94,491.76,140.38,134.63,1,1,1.0
561,3,296.54,323.2,235.19,361.49000000000007,1,1,1.0
561,5,1194.74,205.47,157.6400000000001,309.03,1,1,1.0
562,1,506.24,295.68,179.89999999999998,264.97999999999996,1,1,1.0
562,2,647.52,491.89,140.37,134.64,1,1,1.0
562,3,296.18,321.93,235.2,361.48999999999995,1,1,1.0
562,5,1194.74,205.47,159.33999999999992,309.03,1,1,1.0
563,1,504.96,295.4,179.90000000000003,264.98,1,1,1.0
563,2,648.09,492.03,140.38,134.63,1,1,1.0
563,3,295.83,320.65,235.19,361.49,1,1,1.0
563,5,1194.74,205.47,161.04999999999995,309.03,1,1,1.0
564,1,503.69,295.12,179.90000000000003,264.98,1,1,1.0
564,2,648.67,492.16,140.37,134.63999999999993,1,1,1.0
564,3,295.47,319.38,235.19999999999993,361.49,1,1,1.0
564,5,1194.74,205.47,162.75,309.03,1,1,1.0
565,1,502.41,294.83,179.89999999999992,264.97999999999996,1,1,1.0
565,2,649.24,492.3,140.38,134.62999999999994,1,1,1.0
565,3,295.12,318.1,235.18999999999994,361.49,1,1,1.0
565,5,1194.74,205.47,164.45000000000005,309.03,1,1,1.0
566,1,501.13,294.55,179.89999999999998,264.97999999999996,1,1,1.0
566,2,649.81,492.43,140.3800000000001,134.64000000000004,1,1,1.0
566,3,294.77,316.83,235.19000000000005,361.49000000000007,1,1,1.0
566,5,1194.74,205.47,166.1500000000001,309.03,1,1,1.0
567,1,499.86,294.27,179.89999999999998,264.98,1,1,1.0
567,2,650.39,492.57,140.37,134.63000000000005,1,1,1.0
567,3,294.41,315.55,235.2,361.48999999999995,1,1,1.0
567,5,1194.74,205.47,167.8499999999999,309.03,1,1,1.0
568,1,498.58,293.98,179.90000000000003,264.98,1,1,1.0
568,2,650.96,492.7,140.38,134.64000000000004,1,1,1.0
568,3,294.06,314.27,235.19,361.49,1,1,1.0
568,5,1194.74,205.47,169.55999999999995,309.03,1,1,1.0
569,1,497.31,293.7,179.90000000000003,264.97999999999996,1,1,1.0
569,2,651.53,492.84,140.38,134.63000000000005,1,1,1.0
569,3,293.7,313.0,235.2,361.49,1,1,1.0
569,5,1194.74,205.47,171.26,309.03,1,1,1.0
570,1,496.03,293.42,179.89999999999998,264.97999999999996,1,1,1.0
570,2,652.11,492.97,140.37,134.64,1,1,1.0
570,3,293.35,311.72,235.18999999999994,361.49,1,1,1.0
570,5,1194.74,205.47,172.96000000000004,309.03,1,1,1.0
571,1,493.32,294.01,179.90000000000003,264.98,1,1,1.0
571,2,652.68,493.11,140.38,134.63,1,1,1.0
571,3,292.21,307.05,235.2,361.48999999999995,1,1,1.0
571,5,1195.29,203.97,172.96000000000004,309.03999999999996,1,1,1.0
572,1,490.6,294.6,179.89999999999998,264.98,1,1,1.0
572,2,653.25,493.24,140.38,134.64,1,1,1.0
572,3,291.08,302.37,235.2,361.49,1,1,1.0
572,5,1195.84,202.48,172.96000000000004,309.03,1,1,1.0
573,1,487.88,295.19,179.89999999999998,264.97999999999996,1,1,1.0
573,2,653.83,493.38,140.38,134.63,1,1,1.0
573,3,289.95,297.69,235.19,361.48999999999995,1,1,1.0
573,5,1196.39,200.98,172.9599999999998,309.03999999999996,1,1,1.0
574,1,485.17,295.78,179.90000000000003,264.98,1,1,1.0
574,2,654.4,493.51,140.38,134.64,1,1,1.0
574,3,288.81,293.01,235.2,361.49,1,1,1.0
574,5,1196.94,199.48,172.96000000000004,309.03999999999996,1,1,1.0
575,1,482.45,296.37,179.90000000000003,264.98,1,1,1.0
575,2,654.98,493.65,140.37,134.63,1,1,1.0
575,3,287.68,288.34,235.19,361.49000000000007,1,1,1.0
575,5,1197.49,197.99,172.97000000000003,309.03,1,1,1.0
576,1,479.73,296.96,179.89999999999998,264.9800000000001,1,1,1.0
576,2,655.55,493.78,140.38,134.64,1,1,1.0
576,3,286.54,283.66,235.2,361.48999999999995,1,1,1.0
576,5,1198.05,196.49,172.96000000000004,309.03999999999996,1,1,1.0
577,1,477.02,297.55,179.89999999999998,264.97999999999996,1,1,1.0
577,2,656.12,493.91,140.38,134.63999999999993,1,1,1.0
577,3,285.41,278.98,235.2,361.49,1,1,1.0
577,5,1198.6,195.0,172.96000000000004,309.03,1,1,1.0
578,1,474.3,298.14,179.90000000000003,264.98,1,1,1.0
578,2,656.7,494.05,140.37,134.64000000000004,1,1,1.0
578,3,284.28,274.31,235.19000000000005,361.47999999999996,1,1,1.0
578,5,1199.15,193.5,172.9599999999998,309.04,1,1,1.0
579,1,471.58,298.73,179.90000000000003,264.98,1,1,1.0
579,2,657.27,494.18,140.38,134.64000000000004,1,1,1.0
579,3,283.14,269.63,235.20000000000005,361.49,1,1,1.0
579,5,1199.7,192.0,172.96000000000004,309.04,1,1,1.0
580,1,468.87,299.32,179.89999999999998,264.97999999999996,1,1,1.0
580,2,657.84,494.32,140.38,134.64000000000004,1,1,1.0
580,3,282.01,264.95,235.19000000000005,361.49000000000007,1,1,1.0
580,5,1200.25,190.51,172.96000000000004,309.03000000000003,1,1,1.0
581,1,466.15,299.91,179.89999999999998,264.97999999999996,1,1,1.0
581,2,658.42,494.45,140.37,134.64000000000004,1,1,1.0
581,3,284.34,275.69,232.79000000000002,357.22999999999996,1,1,1.0
581,5,1200.8,189.01,172.96000000000004,309.04,1,1,1.0
582,1,463.43,300.5,179.90000000000003,264.98,1,1,1.0
582,2,658.99,494.59,140.38,134.64000000000004,1,1,1.0
582,3,286.68,286.43,230.37999999999994,352.97999999999996,1,1,1.0
582,5,1201.35,187.51,172.96000000000004,309.04,1,1,1.0
582,6,266.39,235.21,134.65000000000003,110.54999999999998,1,1,1.0
583,1,462.37,301.39,180.51999999999998,264.98,1,1,1.0
583,2,657.31,492.91,140.2800000000001,136.32,1,1,1.0
583,3,289.01,297.17,227.98000000000002,348.71999999999997,1,1,1.0
583,5,1201.9,186.02,172.9699999999998,309.03999999999996,1,1,1.0
583,6,266.39,216.08,136.54000000000002,129.67999999999998,1,1,1.0
584,1,461.31,302.27,181.13000000000005,264.98,1,1,1.0
584,2,655.63,491.23,140.19000000000005,138.0,1,1,1.0
584,3,291.35,307.91,225.56999999999994,344.46999999999997,1,1,1.0
584,5,1202.46,184.52,172.96000000000004,309.03999999999996,1,1,1.0
584,6,266.39,196.94,138.44,148.82,1,1,1.0
585,1,460.24,303.16,181.76,264.97999999999996,1,1,1.0
585,2,653.95,489.55,140.0999999999999,139.68,1,1,1.0
585,3,293.68,318.65,223.17000000000002,340.21000000000004,1,1,1.0
585,5,1203.01,183.03,172.96000000000004,309.03,1,1,1.0
585,6,266.39,177.81,140.33000000000004,167.95,1,1,1.0
586,1,459.18,304.05,182.36999999999995,264.97999999999996,1,1,1.0
586,2,652.27,487.87,140.01,141.36,1,1,1.0
586,3,296.02,329.39,220.76,335.96000000000004,1,1,1.0
586,5,1203.56,181.53,172.96000000000004,309.03999999999996,1,1,1.0
586,6,266.39,158.67,142.22000000000003,187.09,1,1,1.0
587,1,458.12,304.93,182.98000000000002,264.97999999999996,1,1,1.0
587,2,650.59,486.19,139.90999999999997,143.04000000000002,1,1,1.0
587,3,298.35,340.13,218.36,331.70000000000005,1,1,1.0
587,5,1204.11,180.03,172.96000000000004,309.03999999999996,1,1,1.0
587,6,266.39,139.54,144.12,206.22,1,1,1.0
588,1,457.06,305.82,183.59999999999997,264.97999999999996,1,1,1.0
588,2,648.91,484.51,139.82000000000005,144.72000000000003,1,1,1.0
588,3,300.69,350.86,215.95,327.44999999999993,1,1,1.0
588,5,1204.66,178.54,172.9599999999998,309.03,1,1,1.0
588,6,266.39,120.4,146.01,225.35999999999999,1,1,1.0
589,1,455.99,306.7,184.22000000000003,264.97999999999996,1,1,1.0
589,2,647.23,482.83,139.73000000000002,146.40000000000003,1,1,1.0
589,3,315.43,351.86,213.54000000000002,323.18999999999994,1,1,1.0
589,5,1204.21,179.67,172.96000000000004,309.03999999999996,1,1,1.0
589,6,267.81,108.36,146.01,229.32999999999998,1,1,1.0
590,1,454.93,307.59,184.83999999999997,264.9800000000001,1,1,1.0
590,2,645.55,481.15,139.63,148.08000000000004,1,1,1.0
590,3,330.16,352.85,211.13999999999993,318.93999999999994,1,1,1.0
590,5,1203.75,180.81,172.96000000000004,309.03,1,1,1.0
590,6,269.23,96.32,146.0,233.29000000000002,1,1,1.0
591,1,453.87,308.47,185.45000000000005,264.98,1,1,1.0
591,2,643.86,479.46,139.54999999999995,149.77000000000004,1,1,1.0
591,3,328.39,364.2,212.90999999999997,307.59,1,1,1.0
591,5,1203.3,181.94,172.96000000000004,309.04,1,1,1.0
591,6,270.65,84.28,146.0,237.24999999999997,1,1,1.0
592,1,452.8,309.36,186.07999999999998,264.98,1,1,1.0
592,2,642.18,477.78,139.46000000000004,151.45000000000005,1,1,1.0
592,3,326.62,375.54,214.67999999999995,296.24999999999994,1,1,1.0
592,5,1202.85,183.07,172.96000000000004,309.04,1,1,1.0
592,6,272.06,72.24,146.01,241.21999999999997,1,1,1.0
593,1,451.74,310.25,186.68999999999994,264.98,1,1,1.0
593,2,640.5,476.1,139.36,153.13,1,1,1.0
593,3,324.85,386.88,216.44999999999993,284.90999999999997,1,1,1.0
593,5,1202.39,184.21,172.9599999999998,309.03,1,1,1.0
593,6,273.48,60.2,146.01,245.18,1,1,1.0
594,1,450.68,311.13,187.3,264.98,1,1,1.0
594,2,638.82,474.42,139.26999999999998,154.81,1,1,1.0
594,3,323.08,398.23,218.21999999999997,273.55999999999995,1,1,1.0
594,5,1201.94,185.34,172.96000000000004,309.03999999999996,1,1,1.0
594,6,274.9,48.16,146.0,249.15,1,1,1.0
595,1,449.61,312.02,187.92999999999995,264.98,1,1,1.0
595,2,637.14,472.74,139.18000000000006,156.49,1,1,1.0
595,3,321.31,409.57,219.98999999999995,262.21999999999997,1,1,1.0
595,5,1201.49,186.48,172.96000000000004,309.03,1,1,1.0
595,6,276.32,36.12,146.0,253.11,1,1,1.0
596,1,448.55,312.9,188.54000000000002,264.98,1,1,1.0
596,2,635.46,471.06,139.08999999999992,158.17000000000002,1,1,1.0
596,3,319.54,420.91,221.75999999999993,250.87999999999994,1,1,1.0
596,5,1201.03,187.61,172.96000000000004,309.03999999999996,1,1,1.0
596,6,277.73,24.08,146.01,257.07,1,1,1.0
597,1,447.49,313.79,189.15999999999997,264.97999999999996,1,1,1.0
597,2,633.78,469.38,138.99,159.85000000000002,1,1,1.0
597,3,317.77,432.26,223.52999999999997,239.52999999999997,1,1,1.0
597,5,1200.58,188.74,172.96000000000004,309.03999999999996,1,1,1.0
597,6,279.15,12.04,146.01000000000005,261.03999999999996,1,1,1.0
598,1,446.43,314.67,189.77000000000004,264.97999999999996,1,1,1.0
598,2,632.1,467.7,138.89999999999998,161.53000000000003,1,1,1.0
598,3,316.0,443.6,225.29999999999995,228.18999999999994,1,1,1.0
598,5,1200.12,189.88,172.97000000000003,309.03000000000003,1,1,1.0
598,6,280.57,0.0,146.0,265.0,1,1,1.0
599,1,442.17,314.67,194.03000000000003,264.97999999999996,1,1,1.0
599,2,632.1,462.74,139.61,166.49,1,1,1.0
599,3,316.0,438.64,225.29999999999995,233.14999999999998,1,1,1.0
599,5,1199.67,191.01,172.96000000000004,309.04,1,1,1.0
599,6,284.68,0.0,140.2,247.57,1,1,1.0
600,1,437.92,314.67,198.28000000000003,264.97999999999996,1,1,1.0
600,2,632.1,457.78,140.31999999999994,171.45000000000005,1,1,1.0
600,3,316.0,433.68,225.29999999999995,238.10999999999996,1,1,1.0
600,5,1199.22,192.14,172.96000000000004,309.04,1,1,1.0
600,6,288.79,0.0,134.39,230.14,1,1,1.0
601,1,433.67,314.67,202.53000000000003,264.97999999999996,1,1,1.0
601,2,632.1,452.82,141.02999999999997,176.41000000000003,1,1,1.0
601,3,316.0,428.72,225.29999999999995,243.06999999999994,1,1,1.0
601,5,1198.76,193.28,172.97000000000003,309.03,1,1,1.0
601,6,292.91,0.0,128.57,212.71,1,1,1.0
602,1,429.42,314.67,206.78000000000003,264.97999999999996,1,1,1.0
602,2,632.1,447.86,141.74,181.37,1,1,1.0
602,3,316.0,423.76,225.29999999999995,248.02999999999997,1,1,1.0
602,5,1198.31,194.41,172.96000000000004,309.03999999999996,1,1,1.0
602,6,297.02,0.0,122.75999999999999,195.28,1,1,1.0
603,1,425.16,314.67,211.04000000000002,264.97999999999996,1,1,1.0
603,2,632.1,442.9,142.44999999999993,186.33000000000004,1,1,1.0
603,3,316.0,418.8,225.29999999999995,252.98999999999995,1,1,1.0
603,5,1197.86,195.55,172.96000000000004,309.03,1,1,1.0
603,6,301.13,0.0,116.95999999999998,177.85,1,1,1.0
604,1,420.91,314.67,215.29000000000002,264.97999999999996,1,1,1.0
604,2,632.1,437.94,143.15999999999997,191.29000000000002,1,1,1.0
604,3,316.0,413.84,225.29999999999995,257.95,1,1,1.0
604,5,1197.4,196.68,172.9699999999998,309.04,1,1,1.0
604,6,305.25,0.0,111.13999999999999,160.42,1,1,1.0
605,1,416.66,314.67,219.54000000000002,264.97999999999996,1,1,1.0
605,2,632.1,432.98,143.87,196.25,1,1,1.0
605,3,316.0,408.88,225.29999999999995,262.90999999999997,1,1,1.0
605,5,1196.95,197.81,172.96000000000004,309.04,1,1,1.0
605,6,309.36,0.0,105.32999999999998,142.99,1,1,1.0
606,1,412.41,314.67,223.79000000000002,264.97999999999996,1,1,1.0
606,2,632.1,428.02,144.57999999999993,201.21000000000004,1,1,1.0
606,3,316.0,403.92,225.29999999999995,267.86999999999995,1,1,1.0
606,5,1196.5,198.95,172.96000000000004,309.03000000000003,1,1,1.0
606,6,313.47,0.0,99.51999999999998,125.56,1,1,1.0
607,1,408.15,314.67,228.05000000000007,264.97999999999996,1,1,1.0
607,2,632.1,423.06,145.28999999999996,206.17000000000002,1,1,1.0
607,3,316.0,398.96,225.29999999999995,272.83,1,1,1.0
607,5,1196.04,200.08,172.97000000000003,309.03999999999996,1,1,1.0
607,6,317.59,0.0,93.71000000000004,108.13,1,1,1.0
608,1,403.9,314.67,232.30000000000007,264.97999999999996,1,1,1.0
608,2,632.1,418.1,146.0,211.13,1,1,1.0
608,3,316.0,394.0,225.29999999999995,277.78999999999996,1,1,1.0
608,5,1195.59,201.22,172.96000000000004,309.03,1,1,1.0
608,6,321.7,0.0,87.90000000000003,90.7,1,1,1.0
609,1,404.06,314.56,232.3,264.97999999999996,1,1,1.0
609,2,632.1,402.5,146.84000000000003,242.03999999999996,1,1,1.0
609,3,316.0,394.0,227.27999999999997,284.03,1,1,1.0
609,5,1195.14,202.35,172.9599999999998,309.03999999999996,1,1,1.0
609,6,325.96,0.0,83.64000000000004,97.5,1,1,1.0
610,1,404.21,314.44,232.3,264.97999999999996,1,1,1.0
610,2,632.1,386.9,147.67999999999995,272.96000000000004,1,1,1.0
610,3,316.0,394.0,229.26,290.28,1,1,1.0
610,5,1194.68,203.48,172.96000000000004,309.03999999999996,1,1,1.0
610,6,330.22,0.0,79.38,104.3,1,1,1.0
611,1,404.37,314.32,232.29999999999995,264.97999999999996,1,1,1.0
611,2,632.1,371.3,148.51999999999998,303.86999999999995,1,1,1.0
611,3,316.0,394.0,231.24,296.52,1,1,1.0
611,5,1194.23,204.62,172.96000000000004,309.03,1,1,1.0
611,6,334.48,0.0,75.12,111.1,1,1,1.0
612,1,404.53,314.2,232.30000000000007,264.97999999999996,1,1,1.0
612,2,632.1,355.7,149.36,334.79,1,1,1.0
612,3,316.0,394.0,233.22000000000003,302.76,1,1,1.0
612,5,1193.78,205.75,172.96000000000004,309.03999999999996,1,1,1.0
612,6,338.74,0.0,70.86000000000001,117.9,1,1,1.0
613,1,404.69,314.08,232.3,264.97999999999996,1,1,1.0
613,2,632.1,340.1,150.19999999999993,365.69999999999993,1,1,1.0
613,3,316.0,394.0,235.20000000000005,309.0,1,1,1.0
613,5,1193.32,206.88,172.96000000000004,309.03999999999996,1,1,1.0
613,6,343.0,0.0,66.60000000000002,124.7,1,1,1.0
614,1,404.84,313.97,232.3,264.98,1,1,1.0
614,2,632.1,340.1,155.39999999999998,362.63,1,1,1.0
614,3,320.13,401.68,231.07000000000005,301.32,1,1,1.0
614,5,1193.32,206.88,173.83000000000015,307.66999999999996,1,1,1.0
614,6,343.0,0.0,66.60000000000002,124.7,1,1,1.0
615,1,405.0,313.85,232.29999999999995,264.98,1,1,1.0
615,2,632.1,340.1,160.60000000000002,359.54999999999995,1,1,1.0
615,3,324.27,409.35,226.93000000000006,293.65,1,1,1.0
615,5,1193.32,206.88,174.70000000000005,306.29999999999995,1,1,1.0
616,1,405.16,313.73,232.3,264.98,1,1,1.0
616,2,632.1,340.1,165.79999999999995,356.48,1,1,1.0
616,3,328.4,417.03,222.80000000000007,285.97,1,1,1.0
616,5,1193.32,206.88,175.57000000000016,304.93,1,1,1.0
617,1,405.32,313.61,232.3,264.98,1,1,1.0
617,2,632.1,340.1,171.0,353.4,1,1,1.0
617,3,332.53,424.7,218.67000000000007,278.3,1,1,1.0
617,5,1193.32,206.88,176.44000000000005,303.55,1,1,1.0
618,1,405.47,313.49,232.29999999999995,264.98,1,1,1.0
618,2,632.1,340.1,176.19999999999993,350.3299999999999,1,1,1.0
618,3,336.67,432.38,214.53000000000003,270.62,1,1,1.0
618,5,1193.32,206.88,177.31000000000017,302.18,1,1,1.0
619,1,405.63,313.38,232.29999999999995,264.98,1,1,1.0
619,2,632.1,340.1,181.39999999999998,347.25,1,1,1.0
619,3,340.8,440.05,210.40000000000003,262.95,1,1,1.0
619,5,1193.32,206.88,178.17000000000007,300.81,1,1,1.0
620,1,405.79,313.26,232.3,264.98,1,1,1.0
620,2,632.1,340.1,186.60000000000002,344.17999999999995,1,1,1.0
620,3,344.93,447.73,206.27000000000004,255.26999999999998,1,1,1.0
620,5,1193.32,206.88,179.03999999999996,299.44,1,1,1.0
621,1,405.95,313.14,232.3,264.98,1,1,1.0
621,2,632.1,340.1,191.79999999999995,341.1,1,1,1.0
621,3,349.07,455.4,202.13000000000005,247.60000000000002,1,1,1.0
621,5,1193.32,206.88,179.91000000000008,298.07,1,1,1.0
622,1,406.1,313.02,232.29999999999995,264.98,1,1,1.0
622,2,632.1,340.1,197.0,338.03,1,1,1.0
622,3,353.2,463.08,198.00000000000006,239.92000000000002,1,1,1.0
622,5,1193.32,206.88,180.77999999999997,296.7,1,1,1.0
623,1,406.26,312.9,232.29999999999995,264.98,1,1,1.0
623,2,632.1,340.1,202.19999999999993,334.94999999999993,1,1,1.0
623,3,357.33,470.75,193.87000000000006,232.25,1,1,1.0
623,5,1193.32,206.88,181.6500000000001,295.32,1,1,1.0
624,1,406.42,312.79,232.3,264.97999999999996,1,1,1.0
624,2,632.1,340.1,207.39999999999998,331.88,1,1,1.0
624,3,361.47,478.43,189.73000000000002,224.57,1,1,1.0
624,5,1193.32,206.88,182.51,293.95,1,1,1.0
625,1,406.58,312.67,232.3,264.97999999999996,1,1,1.0
625,2,632.1,340.1,212.60000000000002,328.79999999999995,1,1,1.0
625,3,365.6,486.1,185.60000000000002,216.89999999999998,1,1,1.0
625,5,1193.32,206.88,183.3800000000001,292.58,1,1,1.0
626,1,406.73,312.55,232.29999999999995,264.97999999999996,1,1,1.0
626,2,628.27,346.19,220.39999999999998,333.47999999999996,1,1,1.0
626,3,369.99,491.63,185.60000000000002,216.89999999999998,1,1,1.0
626,5,1193.32,206.88,184.25,291.21,1,1,1.0
627,1,406.89,312.43,232.30000000000007,264.97999999999996,1,1,1.0
627,2,624.45,352.29,228.18999999999994,338.15000000000003,1,1,1.0
627,3,374.39,497.16,185.60000000000002,216.89999999999992,1,1,1.0
627,5,1193.32,206.88,185.12000000000012,289.84000000000003,1,1,1.0
628,1,407.05,312.31,232.3,264.97999999999996,1,1,1.0
628,2,620.62,358.38,235.99,342.83000000000004,1,1,1.0
628,3,378.78,502.68,185.60000000000002,216.90000000000003,1,1,1.0
628,5,1193.32,206.88,185.99,288.47,1,1,1.0
629,1,407.21,312.19,232.3,264.97999999999996,1,1,1.0
629,2,616.79,364.48,243.79000000000008,347.5,1,1,1.0
629,3,383.17,508.21,185.59999999999997,216.90000000000003,1,1,1.0
629,5,1193.32,206.88,186.86000000000013,287.09000000000003,1,1,1.0
630,1,407.36,312.08,232.29999999999995,264.97999999999996,1,1,1.0
630,2,612.97,370.57,251.57999999999993,352.18,1,1,1.0
630,3,387.57,513.74,185.59999999999997,216.89999999999998,1,1,1.0
630,5,1193.32,206.88,187.72000000000003,285.72,1,1,1.0
631,1,407.52,311.96,232.30000000000007,264.9800000000001,1,1,1.0
631,2,609.14,376.67,259.38,356.84999999999997,1,1,1.0
631,3,391.96,519.27,185.59999999999997,216.89999999999998,1,1,1.0
631,5,1193.32,206.88,188.59000000000015,284.35,1,1,1.0
632,1,407.68,311.84,232.3,264.9800000000001,1,1,1.0
632,2,605.31,382.76,267.18000000000006,361.53,1,1,1.0
632,3,396.36,524.79,185.60000000000002,216.9000000000001,1,1,1.0
632,5,1193.32,206.88,189.46000000000004,282.98,1,1,1.0
633,1,407.84,311.72,232.3,264.98,1,1,1.0
633,2,601.48,388.86,274.98,366.19999999999993,1,1,1.0
633,3,400.75,530.32,185.60000000000002,216.89999999999998,1,1,1.0
633,5,1193.32,206.88,190.33000000000015,281.61,1,1,1.0
634,1,407.99,311.6,232.29999999999995,264.98,1,1,1.0
634,2,597.66,394.95,282.77,370.88000000000005,1,1,1.0
634,3,405.14,535.85,185.60000000000002,216.89999999999998,1,1,1.0
634,5,1193.32,206.88,191.20000000000005,280.24,1,1,1.0
635,1,408.15,311.49,232.30000000000007,264.98,1,1,1.0
635,2,593.83,401.04,290.56999999999994,375.56,1,1,1.0
635,3,409.54,541.38,185.59999999999997,216.89999999999998,1,1,1.0
635,5,1193.32,206.88,192.07000000000016,278.86,1,1,1.0
636,1,408.31,311.37,232.3,264.98,1,1,1.0
636,2,597.37,417.2,290.57000000000005,375.56,1,1,1.0
636,3,413.0,545.47,185.60000000000002,216.89999999999998,1,1,1.0
636,5,1193.32,206.88,192.93000000000006,277.49,1,1,1.0
637,1,408.47,311.25,232.29999999999995,264.98,1,1,1.0
637,2,600.92,433.36,290.57000000000005,375.54999999999995,1,1,1.0
637,3,416.47,549.56,185.60000000000002,216.9000000000001,1,1,1.0
637,5,1193.32,206.88,193.79999999999995,276.12,1,1,1.0
638,1,408.62,311.13,232.29999999999995,264.98,1,1,1.0
638,2,604.46,449.52,290.56999999999994,375.55000000000007,1,1,1.0
638,3,419.93,553.66,185.59999999999997,216.89999999999998,1,1,1.0
638,5,1193.32,206.88,194.67000000000007,274.75,1,1,1.0
639,1,408.78,311.01,232.30000000000007,264.98,1,1,1.0
639,2,608.0,465.67,290.57000000000005,375.56,1,1,1.0
639,3,423.4,557.75,185.60000000000002,216.89999999999998,1,1,1.0
639,5,1193.32,206.88,195.53999999999996,273.38,1,1,1.0
640,1,408.94,310.9,232.3,264.98,1,1,1.0
640,2,611.55,481.83,290.57000000000005,375.56,1,1,1.0
640,3,426.86,561.85,185.60000000000002,216.89999999999998,1,1,1.0
640,5,1193.32,206.88,196.41000000000008,272.01,1,1,1.0
641,1,409.1,310.78,232.29999999999995,264.98,1,1,1.0
641,2,615.09,497.99,290.56999999999994,375.54999999999995,1,1,1.0
641,3,430.32,565.94,185.59999999999997,216.89999999999998,1,1,1.0
641,5,1193.32,206.88,197.27999999999997,270.63,1,1,1.0
642,1,409.25,310.66,232.29999999999995,264.97999999999996,1,1,1.0
642,2,618.63,514.15,290.57000000000005,375.55000000000007,1,1,1.0
642,3,433.79,570.04,185.59999999999997,216.9000000000001,1,1,1.0
642,5,1193.32,206.88,198.1400000000001,269.26,1,1,1.0
643,1,409.41,310.54,232.3,264.97999999999996,1,1,1.0
643,2,622.18,530.3,290.57000000000005,375.56000000000006,1,1,1.0
643,3,437.25,574.13,185.60000000000002,216.89999999999998,1,1,1.0
643,5,1193.32,206.88,199.01,267.89,1,1,1.0
644,1,409.57,310.42,232.3,264.97999999999996,1,1,1.0
644,2,625.72,546.46,290.56999999999994,375.55999999999995,1,1,1.0
644,3,440.72,578.23,185.60000000000002,216.89999999999998,1,1,1.0
644,5,1193.32,206.88,199.8800000000001,266.52,1,1,1.0
644,7,666.08,493.17,120.46999999999991,114.80000000000001,1,1,1.0
645,1,408.86,310.42,233.01,264.97999999999996,1,1,1.0
645,2,629.26,562.62,290.57000000000005,375.54999999999995,1,1,1.0
